193386305	maiamusical	MAA
163961519	HoracioSerpa	Horacio Serpa Uribe
159950603	natiibedoya	Natalia Bedoya
60619634	Teleantioquia	Teleantioquia
162926902	VivaAirCol	Viva Air
256099920	FortalezaCEIF	Fortaleza CEIF
38670671	AABenedetti	Armando Benedetti
34798360	piedadcordoba	Piedad Crdoba 
77653794	IvanDuque	Ivn Duque
66711542	CristoBustos	Juan Fernando Cristo
142138248	RAMIROMENESES	RAMIROMENESES
150372649	MelukLeCuenta	Gabriel Meluk
180431780	ADOLFOPEREZL	Adolfo Prez
2774677089	SupermanlopezN	Miguel Angel Lopez Moreno
1111838276	PaniniCol	PANINI Colombia
476011253	SamuelHoyosM	Samuel Hoyos Meja
280701704	jamesdrodriguez	James Rodrguez
456279226	seguridadmed	Seguridad MED
153395066	DAGRDMedellin	DAGRD - MEDELLN
497511506	AlcaldiadeMed	Alcalda de Medelln
